region_ID
178_A3_9
178_A6_9
178_A2_10
178_A1_10
178_A4_10
178_A5_10
178_A6_10
178_A7_10
178_A8_10
178_A2_11
178_A1_11
178_A3_11
178_A4_11
178_A7_11
178_A2_12
178_A1_12
178_A3_12
178_A4_12
178_A6_12
178_A8_12
178_A7_12
178_A1_13
178_A4_13
178_A5_13
178_A6_13
178_A8_13
178_A3_14
178_A5_14
178_A6_14
178_A8_14
178_A7_14
178_A2_16
178_A4_16
178_A8_16
178_A3_17
178_A4_17
178_A5_17
178_A6_17
178_A8_17
178_A7_17
178_A2_18
178_A4_18
178_A8_18
178_B1_1
178_B2_1
178_B3_1
178_B4_1
178_B5_1
178_B8_1
178_B3_2
178_B4_2
178_B5_2
178_B6_2
178_B2_3
178_B1_3
178_B3_3
178_B8_3
178_B7_3
178_B3_4
178_B4_4
178_B5_4
178_B6_4
178_B2_5
178_B4_5
178_B5_5
178_B6_5
178_B7_5
178_B2_6
178_B1_6
178_B3_6
178_B1_7
178_B3_7
178_B4_7
178_B6_7
178_B7_7
178_B8_7
178_B2_8
178_B1_8
178_B3_8
178_B4_8
178_B7_8
178_B8_8
178_B2_9
178_B1_9
178_B3_9
178_B4_9
178_B5_9
178_B6_9
178_B7_9
178_B8_9
178_B2_10
178_B1_10
178_B3_10
178_B4_10
178_B7_10
178_B8_10
178_B1_11
178_B3_11
178_B5_11
178_B7_11
178_B8_11
178_B1_12
178_B2_12
178_B7_12
178_B8_12
178_B3_13
178_B5_13
178_B6_13
178_B8_13
178_B1_14
178_B7_14
178_B8_14
178_B1_15
178_B2_15
178_B5_15
178_B6_15
178_B8_15
178_B1_16
178_B2_16
178_B3_16
178_B4_16
178_B5_16
178_B8_16
178_B1_17
178_B2_17
178_B3_17
178_B4_17
178_B5_17
178_B6_17
178_B1_18
178_B2_18
178_B3_18
178_B4_18
178_B5_18
178_B6_18
178_B7_18
178_B8_18
178_C1_1
178_C2_1
178_C4_1
178_C5_1
178_C6_1
178_C7_1
178_C8_1
178_C1_2
178_C4_2
178_C5_2
178_C6_2
178_C8_2
178_C5_3
178_C7_3
178_C2_4
178_C3_4
178_C4_4
178_C5_4
178_C6_4
178_C2_5
178_C7_5
178_C8_5
178_C3_6
178_C4_6
178_C6_6
178_C7_6
178_C8_6
86_A1_1
86_A2_1
86_A3_3
86_B1_12
86_B2_12
86_B3_12
86_B4_12
86_B8_12
86_B7_12
86_B2_13
86_B3_13
86_B4_13
86_B5_13
86_B6_13
86_B1_14
86_A6_3
86_B4_14
86_B5_14
86_B6_14
86_B7_14
86_C1_1
86_C3_1
86_C4_1
86_C5_1
86_C6_1
86_C7_1
86_C8_1
86_A8_3
86_C8_2
86_C2_3
86_C1_3
86_C3_3
86_C4_3
86_C2_4
86_C1_4
86_C8_4
86_C7_4
86_A2_4
86_C3_5
86_C4_5
86_C2_6
86_C3_6
86_C6_6
86_C7_6
86_C3_7
86_C4_7
86_A4_4
86_C8_7
86_C4_8
86_C6_8
86_C3_9
86_C4_9
86_C5_9
86_C2_10
86_A5_4
86_A6_4
86_C4_10
86_C5_10
86_C6_10
86_C1_11
86_C3_11
86_C4_11
86_C6_11
86_C1_12
86_C3_12
86_C4_12
86_A8_4
86_A7_4
86_A2_5
86_A1_5
86_A3_5
86_A4_5
86_A5_5
86_A6_5
86_A7_5
86_A2_6
86_A1_6
86_A3_6
86_A5_6
86_A8_6
86_A2_7
86_A1_7
86_A4_7
86_A5_7
86_A6_7
86_A8_7
86_A7_7
86_A2_8
86_A6_1
86_A3_8
86_A4_8
86_A5_8
86_A6_8
86_A8_8
86_A7_8
86_A3_9
86_A4_9
86_A5_9
86_A6_9
86_A8_9
86_A7_9
86_A1_10
86_A2_10
86_A3_10
86_A4_10
86_A5_10
86_A7_1
86_A8_1
86_A8_10
86_A7_10
86_A1_11
86_A2_11
86_A4_11
86_A5_11
86_A8_11
86_A7_11
86_A2_12
86_A5_12
86_A6_12
86_A8_12
86_A1_13
86_A2_13
86_A1_2
86_A3_13
86_A4_13
86_A6_13
86_A7_13
86_A1_14
86_A2_14
86_A3_14
86_A4_14
86_A5_14
86_A6_14
86_A8_14
86_A4_2
86_B7_1
86_B3_2
86_B4_2
86_B5_2
86_B6_2
86_B2_3
86_B1_3
86_B3_3
86_B4_3
86_B5_3
86_B6_3
86_B8_3
86_B7_3
86_B2_4
86_B1_4
86_B3_4
86_B8_4
86_B7_4
86_B2_5
86_B1_5
86_B5_5
86_B6_5
86_B8_5
86_B7_5
86_B2_6
86_B1_6
86_B3_6
86_B5_6
86_B6_6
86_A7_2
86_B8_6
86_B1_7
86_B4_7
86_B8_7
86_B7_7
86_B1_8
86_B8_8
86_B7_8
86_B1_9
86_A2_3
86_B8_9
86_B7_9
86_B3_10
86_B4_10
86_B5_10
86_B6_10
86_B8_10
86_B7_10
86_B1_11
86_B3_11
86_B6_11
87_A2_1
87_A4_1
87_A5_1
87_A6_1
87_A2_2
87_A1_2
87_A3_2
87_A4_2
87_A5_2
87_A6_2
87_A7_2
87_A8_2
87_A2_3
87_A1_3
87_A3_3
87_A4_3
87_A5_3
87_A7_3
87_A8_3
87_A2_4
87_A1_4
87_A3_4
87_A4_4
87_A5_4
87_A6_4
87_A7_4
87_A8_4
87_A2_5
87_A1_5
87_A3_5
87_A4_5
87_A7_5
87_A8_5
87_A2_6
87_A1_6
87_A3_6
87_A4_6
87_A7_6
87_A8_6
87_A2_7
87_A1_7
87_A3_7
87_A4_7
87_A5_7
87_A6_7
87_A7_7
87_A8_7
87_A2_8
87_A1_8
87_A3_8
87_A4_8
87_A5_8
87_A6_8
87_A7_8
87_A8_8
87_A1_9
87_A3_9
87_A4_9
87_A5_9
87_A6_9
87_A7_9
87_A8_9
87_A1_10
87_A2_10
87_A3_10
87_A4_10
87_A5_10
87_A6_10
87_A7_10
87_A8_10
87_A1_11
87_A2_11
87_A3_11
87_A5_11
87_A6_11
87_A1_12
87_A2_12
87_A3_12
87_A4_12
87_A5_12
87_A6_12
87_A7_12
87_A8_12
87_A1_13
87_A2_13
87_A3_13
87_A4_13
87_A5_13
87_A7_13
87_A8_13
87_A1_14
87_A2_14
87_A3_14
87_A4_14
87_A5_14
87_A6_14
87_A7_14
87_A8_14
87_A1_15
87_A2_15
87_A3_15
87_A4_15
87_A6_15
87_A5_15
87_A1_16
87_A2_16
87_A3_16
87_A4_16
87_A7_16
87_A8_16
87_A1_17
87_A2_17
87_A3_17
87_A4_17
87_A6_17
87_A5_17
87_A7_17
87_A8_17
87_B1_1
87_B2_1
87_B3_1
87_B4_1
87_B6_1
87_B7_1
87_B8_1
87_B2_2
87_B1_2
87_B3_2
87_B4_2
87_B7_2
87_B8_2
87_B2_3
87_B1_3
87_B3_3
87_B5_3
87_B6_3
87_B8_3
87_B7_3
87_B2_4
87_B1_4
87_B3_4
87_B4_4
87_B5_4
87_B6_4
87_B7_4
87_B8_4
87_B2_5
87_B1_5
87_B4_5
87_B5_5
87_B6_5
87_B7_5
87_B8_5
87_B3_6
87_B4_6
87_B5_6
87_B6_6
87_B7_6
87_B8_6
87_B2_7
87_B1_7
87_B3_7
87_B4_7
87_B5_7
87_B6_7
87_B7_7
87_B8_7
87_B2_8
87_B1_8
87_B5_8
87_B6_8
87_B7_8
87_B8_8
87_B3_9
87_B6_9
87_B3_10
87_B4_10
87_B6_10
87_B7_10
87_B8_10
87_B1_11
87_B2_11
87_B3_11
87_B4_11
87_B5_11
87_B6_11
87_B7_11
87_B8_11
87_B1_12
87_B2_12
87_B3_12
87_B4_12
87_B5_12
87_B6_12
87_B7_12
87_B8_12
87_B1_13
87_B2_13
87_B3_13
87_B8_13
87_B1_14
87_B2_14
87_B5_14
87_B6_14
87_B7_14
87_B8_14
87_B6_15
87_B5_15
87_B7_15
87_B8_15
87_B1_16
87_B2_16
87_B6_16
87_B5_16
87_B8_16
87_B1_17
87_B2_17
87_B3_17
87_B6_17
87_B5_17
87_B8_17
87_C5_1
87_C6_1
87_C7_1
87_C8_1
87_C2_2
87_C1_2
87_C3_2
87_C5_2
87_C6_2
87_C7_2
87_C8_2
87_C2_3
87_C1_3
87_C3_3
87_C4_3
87_C5_3
87_C6_3
87_C8_3
87_C2_4
87_C1_4
87_C3_4
87_C4_4
87_C5_4
87_C6_4
87_C7_4
87_C8_4
87_C2_5
87_C1_5
87_C4_5
87_C5_5
87_C6_5
87_C3_6
87_C5_6
87_C6_6
87_C7_6
87_C8_6
87_C2_7
87_C1_7
87_C3_7
87_C5_7
87_C6_7
87_C7_7
87_C8_7
87_C2_8
87_C1_8
87_C3_8
87_C5_8
87_C6_8
87_C7_8
87_C8_8
87_C2_9
87_C3_9
87_C4_9
87_C6_9
87_C7_9
87_C8_9
87_C1_10
87_C2_10
87_C3_10
87_C4_10
87_C5_10
87_C6_10
87_C7_10
87_C8_10
87_C1_11
87_C2_11
87_C3_11
87_C4_11
87_C5_11
87_C7_11
87_C8_11
87_C2_12
87_C3_12
87_C4_12
87_C6_12
87_C7_12
87_C8_12
87_C1_13
87_C2_13
87_C4_13
87_C5_13
87_C3_14
87_C5_14
87_C6_14
87_C8_14
87_C1_15
87_C2_15
87_C8_15
88_A2_1
88_A1_1
88_A3_1
88_A4_1
88_A5_1
88_A6_1
88_A2_2
88_A3_2
88_A7_2
88_A8_2
88_A3_3
88_A4_3
88_A5_3
88_A6_3
88_A2_4
88_A3_4
88_A4_4
88_A5_4
88_A6_4
88_A5_5
88_A6_5
88_A7_5
88_A8_5
88_A1_6
88_A2_6
88_A3_6
88_A7_6
88_A1_7
88_A2_7
88_A7_7
88_A8_7
88_A5_8
88_A6_8
88_A7_8
88_A8_8
88_A1_9
88_A2_9
88_A3_9
88_A4_9
88_A5_9
88_A6_9
88_A1_10
88_A2_10
88_A3_10
88_A4_10
88_A1_11
88_A2_11
88_A5_11
88_A6_11
88_A1_12
88_A2_12
88_A3_12
88_A4_12
88_A5_12
88_A6_12
88_A8_12
88_A1_13
88_A2_13
88_A3_13
88_A4_13
88_A5_13
88_A7_13
88_A8_13
88_A1_14
88_A2_14
88_A3_14
88_A4_14
88_A7_14
88_A8_14
88_A1_15
88_A2_15
88_A4_15
88_A6_15
88_A5_15
88_A1_16
88_A2_16
88_A3_16
88_A4_16
88_A6_16
88_A5_16
88_A7_16
88_B3_1
88_B4_1
88_B5_1
88_B6_1
88_B8_1
88_B7_1
88_B4_2
88_B5_2
88_B6_2
88_B2_3
88_B1_3
88_B4_3
88_B8_3
88_B7_3
88_B3_4
88_B4_4
88_B5_4
88_B6_4
88_B8_4
88_B2_5
88_B1_5
88_B3_5
88_B4_5
88_B7_5
88_B8_5
88_B2_6
88_B1_6
88_B3_6
88_B4_6
88_B5_6
88_B6_6
88_B7_6
88_B8_6
88_B3_7
88_B4_7
88_B6_7
88_B7_7
88_B8_7
88_B1_8
88_B3_8
88_B4_8
88_B8_8
88_B2_9
88_B1_9
88_B3_9
88_B6_9
88_B8_9
88_B1_10
88_B2_10
88_B3_10
88_B4_10
88_B5_10
88_B6_10
88_B7_10
88_B8_10
88_B2_11
88_B1_11
88_B4_11
88_B7_11
88_B1_12
88_B2_12
88_B3_12
88_B4_12
88_B5_12
88_B6_12
88_B7_12
88_B8_12
88_B2_13
88_B3_13
88_B5_13
88_B7_13
88_B8_13
88_B1_14
88_B2_14
88_B3_14
88_B4_14
88_B5_14
88_B6_14
88_B1_15
88_B2_15
88_B3_15
88_B4_15
88_B5_15
88_B6_15
88_B1_16
88_B2_16
88_B3_16
88_B4_16
88_B5_16
88_B6_16
88_B8_16
88_C1_1
88_C2_1
88_C5_1
88_C6_1
88_C8_1
88_C7_1
88_C2_2
88_C1_2
88_C3_2
88_C4_2
88_C6_2
88_C8_2
88_C7_2
88_C2_3
88_C1_3
88_C5_3
88_C8_3
88_C7_3
88_C5_4
88_C8_4
88_C7_4
88_C1_5
88_C3_5
88_C4_5
88_C5_5
88_C6_5
88_C8_5
88_C7_5
88_C2_6
88_C1_6
88_C3_6
88_C4_6
88_C5_6
88_C3_7
88_C6_7
88_C7_7
88_C3_8
88_C4_8
88_C5_8
88_C7_8
88_C2_9
88_C1_9
88_C4_9
88_C5_9
88_C6_9
88_C8_9
88_C7_9
88_C4_10
88_C7_10
88_C8_10
88_C2_11
88_C1_11
88_C3_11
88_C4_11
88_C5_11
88_C6_11
88_C7_11
88_C8_11
88_C1_12
88_C2_12
88_C3_12
88_C7_12
88_C8_12
88_C1_13
88_C2_13
88_C5_13
88_C6_13
88_C7_13
88_C8_13
